tenth_pct,twelfth_pct,graduation_pct,skill_count,skills,interest,city,career,salary
59.74,64.0,48.93,6,"git,excel,java,linux,ml,css",ai,Delhi,Data Analyst,3.9
76.33,81.21,67.87,1,excel,govt,Bangalore,Data Analyst,7.23
73.89,66.13,57.46,4,"js,aws,c++,html",govt,Bhopal,Software Development,7.37
63.3,65.59,55.9,5,"excel,aws,html,dl,js",mobile,Kolkata,Data Analyst,5.51
64.0,79.01,56.7,0,,cloud,Bhopal,Software Development,6.9
79.34,81.52,69.45,1,ml,web,Pune,AI / Data Science,8.46
84.64,88.38,69.98,4,"sql,ml,excel,css",cloud,Kolkata,AI / Data Science,13.84
63.44,66.87,67.61,1,html,cloud,Delhi,Software Development,8.16
79.4,81.36,56.32,2,"excel,ml",ai,Patna,AI / Data Science,9.72
68.81,62.14,45.9,3,"sql,js,java",data,Pune,Software Development,5.27
88.56,83.08,66.11,1,c++,mobile,Bangalore,Software Development,7.15
75.87,67.83,56.74,4,"aws,excel,sql,java",cloud,Noida,Cloud / DevOps,7.78
66.42,75.46,62.79,1,excel,data,Lucknow,Software Development,6.73
88.38,90.36,70.25,6,"aws,sql,excel,c++,ml,java",mobile,Bangalore,AI / Data Science,11.7
57.68,54.21,46.28,0,,security,Jaipur,IT Support / Operations,2.07
80.28,86.4,55.74,2,"sql,aws",mobile,Kolkata,Software Development,9.21
66.37,64.2,80.47,0,,security,Delhi,Cyber Security,9.13
77.58,67.53,60.34,2,"linux,js",cloud,Kolkata,Cloud / DevOps,8.53
74.34,85.48,53.73,0,,security,Pune,Cyber Security,8.94
79.4,78.51,60.16,4,"sql,dl,ml,linux",mobile,Lucknow,AI / Data Science,9.46
85.67,99.0,67.86,1,js,data,Delhi,Software Development,8.11
83.92,79.28,73.7,4,"sql,dl,js,linux",cloud,Pune,AI / Data Science,10.71
70.25,70.47,55.64,0,,web,Bhopal,Software Development,5.28
94.64,89.44,82.67,4,"js,c++,linux,git",data,Lucknow,Software Development,8.3
76.68,76.48,66.25,2,"dl,css",govt,Noida,AI / Data Science,8.33
75.13,64.46,63.96,2,"sql,css",data,Kolkata,Data Analyst,7.2
70.84,78.41,58.02,2,"sql,dl",security,Hyderabad,Data Analyst,7.52
72.49,61.44,43.98,6,"linux,c++,js,ml,python,html",ai,Patna,Software Development,6.39
87.11,75.5,65.49,1,css,ai,Hyderabad,AI / Data Science,11.51
68.95,64.47,57.12,2,"sql,js",security,Jaipur,Cyber Security,7.76
84.66,76.12,37.95,4,"c++,ml,js,excel",security,Hyderabad,Cyber Security,6.75
74.98,80.85,57.67,2,"ml,aws",security,Patna,Cyber Security,7.86
76.07,68.55,57.82,0,,web,Patna,Software Development,5.16
63.94,70.01,70.34,6,"css,sql,js,linux,ml,java",web,Noida,Data Analyst,5.09
62.46,49.97,45.02,2,"css,linux",web,Pune,IT Support / Operations,2.0
90.71,91.54,69.41,3,"python,c++,git",web,Patna,Software Development,10.31
92.39,96.51,69.23,0,,cloud,Patna,Software Development,7.82
56.54,54.2,45.14,1,python,web,Delhi,IT Support / Operations,3.14
77.08,87.17,64.81,4,"css,excel,git,c++",security,Delhi,Cyber Security,9.11
66.91,75.91,62.44,5,"python,excel,aws,git,linux",govt,Jaipur,Software Development,5.31
77.01,82.51,56.82,6,"aws,c++,html,linux,git,excel",cloud,Bangalore,Cloud / DevOps,9.15
56.69,75.8,54.11,4,"excel,css,python,sql",mobile,Jaipur,Software Development,6.1
64.04,69.84,50.76,4,"aws,html,linux,sql",data,Hyderabad,Data Analyst,5.11
78.11,83.92,78.65,5,"css,html,java,js,excel",web,Pune,Software Development,8.46
89.84,87.65,57.3,2,"sql,html",cloud,Patna,Data Analyst,7.17
99.0,99.0,70.87,3,"ml,c++,aws",data,Noida,AI / Data Science,9.45
73.32,65.2,53.62,1,linux,cloud,Noida,Cyber Security,7.63
88.71,83.74,70.32,6,"sql,dl,ml,js,css,aws",mobile,Lucknow,AI / Data Science,11.45
61.39,59.72,51.61,0,,mobile,Patna,IT Support / Operations,2.37
66.02,56.99,64.33,6,"html,python,git,excel,linux,java",mobile,Delhi,Cyber Security,9.34
73.2,71.26,71.66,0,,govt,Noida,Software Development,8.71
80.76,95.54,79.4,1,dl,mobile,Pune,AI / Data Science,10.35
72.28,66.95,76.56,4,"excel,c++,java,css",mobile,Lucknow,Software Development,9.47
77.93,87.04,59.32,2,"java,python",cloud,Delhi,Software Development,8.52
70.94,66.25,64.06,4,"dl,linux,sql,aws",ai,Patna,Software Development,5.48
78.34,86.17,62.44,0,,web,Kolkata,Software Development,7.19
87.86,99.0,70.29,4,"html,sql,c++,ml",mobile,Hyderabad,AI / Data Science,9.7
76.19,72.7,58.11,0,,web,Pune,Software Development,6.54
99.0,99.0,77.23,2,"git,ml",govt,Bhopal,AI / Data Science,12.5
90.85,97.68,86.32,4,"html,linux,ml,python",govt,Hyderabad,AI / Data Science,11.21
69.41,70.94,66.66,5,"python,dl,linux,c++,java",mobile,Hyderabad,Software Development,6.58
81.1,84.99,63.16,5,"css,python,dl,java,ml",govt,Hyderabad,AI / Data Science,12.43
67.24,61.29,50.24,1,excel,cloud,Kolkata,Data Analyst,5.78
79.96,65.48,49.28,0,,ai,Pune,Software Development,6.85
65.01,60.4,51.9,3,"aws,ml,c++",govt,Bhopal,Software Development,4.96
83.68,91.26,52.58,5,"css,excel,java,python,ml",cloud,Noida,AI / Data Science,10.85
83.85,82.85,67.12,1,linux,govt,Pune,Software Development,7.67
74.31,64.48,73.38,4,"linux,c++,ml,js",security,Lucknow,Software Development,7.79
85.64,80.17,71.38,0,,web,Patna,Software Development,8.54
88.25,86.32,66.84,0,,data,Hyderabad,Software Development,6.5
91.7,90.49,67.82,2,"linux,aws",cloud,Bhopal,Cloud / DevOps,8.9
73.7,77.58,56.33,3,"dl,aws,js",web,Lucknow,Software Development,8.25
78.61,88.7,75.96,3,"css,python,linux",ai,Jaipur,AI / Data Science,9.92
75.28,75.12,60.13,2,"aws,excel",cloud,Bhopal,Cloud / DevOps,9.93
66.17,59.43,67.51,3,"ml,css,excel",data,Noida,Data Analyst,6.65
66.75,69.39,58.9,4,"excel,git,dl,java",cloud,Kolkata,Software Development,6.16
96.84,77.17,84.78,3,"ml,java,js",cloud,Noida,AI / Data Science,10.69
84.84,75.78,66.82,3,"c++,git,python",web,Bangalore,Software Development,8.54
46.06,51.67,44.18,3,"js,css,ml",ai,Delhi,IT Support / Operations,2.0
82.85,79.19,65.62,5,"c++,git,python,aws,html",cloud,Noida,Cloud / DevOps,9.96
84.74,82.9,64.61,2,"java,js",security,Delhi,Cyber Security,8.8
90.63,85.47,70.7,2,"c++,sql",web,Patna,Data Analyst,7.22
62.17,60.91,48.89,3,"git,excel,linux",data,Delhi,Data Analyst,3.59
84.47,86.35,70.34,3,"css,sql,excel",data,Noida,Software Development,7.45
72.14,70.02,52.16,0,,security,Bangalore,Software Development,6.75
68.08,60.87,55.99,1,excel,govt,Delhi,Software Development,6.04
92.28,99.0,62.45,0,,govt,Kolkata,Software Development,7.77
78.22,85.34,68.56,4,"dl,excel,c++,aws",govt,Hyderabad,AI / Data Science,10.74
52.15,50.8,42.54,1,sql,cloud,Noida,IT Support / Operations,2.0
50.79,50.42,37.0,2,"aws,ml",data,Hyderabad,IT Support / Operations,2.0
85.2,84.33,80.17,3,"excel,linux,dl",web,Delhi,AI / Data Science,8.97
79.21,87.95,73.3,5,"dl,aws,linux,css,c++",security,Delhi,AI / Data Science,9.3
53.74,65.55,50.69,1,git,govt,Bhopal,IT Support / Operations,2.62
90.39,97.91,62.48,2,"html,excel",ai,Lucknow,AI / Data Science,11.67
72.48,76.16,54.85,5,"js,excel,python,java,linux",cloud,Bhopal,Cloud / DevOps,8.29
79.95,64.73,42.67,1,dl,security,Delhi,Cyber Security,6.92
72.49,58.84,66.51,1,git,web,Pune,Software Development,7.96
76.53,77.67,66.08,4,"excel,aws,js,java",govt,Lucknow,Software Development,9.92
96.12,85.81,80.81,9,"linux,js,git,java,python,sql,ml,css,aws",mobile,Bangalore,AI / Data Science,12.72
76.8,74.61,59.72,3,"excel,python,ml",govt,Jaipur,Software Development,8.31
91.96,97.36,70.71,1,ml,govt,Hyderabad,AI / Data Science,8.6
86.56,72.91,59.14,4,"css,js,aws,c++",govt,Lucknow,Software Development,8.17
61.68,55.83,66.79,5,"excel,aws,dl,sql,git",cloud,Bhopal,Data Analyst,6.48
53.09,44.8,36.62,3,"sql,aws,css",security,Delhi,IT Support / Operations,2.0
81.76,79.81,72.35,3,"ml,js,git",mobile,Delhi,AI / Data Science,10.01
84.07,86.89,72.7,3,"java,dl,sql",web,Jaipur,AI / Data Science,10.94
84.97,82.45,67.23,0,,mobile,Patna,Software Development,7.76
81.74,82.18,76.65,3,"linux,git,java",data,Kolkata,Software Development,10.84
64.5,59.03,47.7,2,"js,linux",ai,Kolkata,IT Support / Operations,2.05
80.19,79.73,72.79,4,"sql,c++,aws,css",cloud,Hyderabad,Cloud / DevOps,8.87
82.09,83.42,67.74,3,"sql,python,js",security,Pune,Cyber Security,6.89
93.54,91.9,69.83,5,"git,sql,linux,css,python",ai,Patna,AI / Data Science,11.05
67.11,80.93,78.81,3,"excel,aws,dl",mobile,Pune,AI / Data Science,9.44
77.05,74.06,61.59,1,java,govt,Noida,Software Development,6.18
70.91,62.5,43.93,4,"linux,js,sql,python",mobile,Noida,Data Analyst,4.19
75.99,65.99,60.69,0,,data,Lucknow,Software Development,4.93
80.53,78.48,62.89,1,linux,mobile,Patna,Software Development,7.18
74.65,78.84,75.0,8,"sql,python,dl,ml,linux,aws,js,html",ai,Noida,AI / Data Science,10.97
71.83,79.42,54.47,0,,web,Delhi,Software Development,6.01
71.04,62.41,60.57,1,sql,mobile,Bangalore,Software Development,7.28
55.32,61.84,58.43,5,"linux,dl,aws,sql,css",security,Kolkata,Software Development,6.15
83.91,88.61,67.83,5,"python,excel,sql,aws,git",security,Delhi,Software Development,10.36
63.35,56.9,53.52,0,,mobile,Lucknow,IT Support / Operations,4.52
71.0,78.72,68.73,2,"linux,ml",cloud,Hyderabad,AI / Data Science,9.66
75.68,72.48,63.98,4,"aws,css,excel,sql",web,Hyderabad,Software Development,10.24
78.55,82.79,57.92,7,"ml,java,sql,c++,dl,linux,python",data,Bhopal,AI / Data Science,9.53
78.98,88.91,76.89,4,"html,aws,python,excel",data,Bhopal,Software Development,8.0
84.67,74.16,59.2,0,,mobile,Pune,Software Development,8.17
95.07,99.0,72.5,3,"c++,sql,css",security,Bangalore,Cyber Security,9.09
91.94,97.25,71.36,3,"js,excel,dl",data,Patna,AI / Data Science,10.77
91.73,85.15,63.93,4,"c++,python,dl,ml",ai,Kolkata,AI / Data Science,12.26
69.19,69.65,69.34,1,css,cloud,Jaipur,Software Development,6.2
80.86,77.4,62.29,1,css,mobile,Lucknow,Software Development,8.24
67.88,70.03,56.18,3,"sql,dl,python",security,Delhi,Software Development,6.76
